date,lng,provider,alt,technology,lat,support,risk_ratio,outlier_count,total_count
2017-06-20,21.3,,,,,0.0014716703458425313,11.134446900843363,2.0,18.0
2015-07-21,22.1,,,,,0.0014716703458425313,3.1802178007041673,2.0,63.0
,,,200,,54.5,0.0014716703458425313,5.138181886892277,2.0,39.0
,22.4,,150,,,0.0014716703458425313,5.72557111274871,2.0,35.0
2016-06-28,,,,,54.5,0.0014716703458425313,6.464544654955191,2.0,31.0
2018-05-09,24.9,,,,,0.0014716703458425313,3.3393023827069515,2.0,60.0
,25.9,,150,,,0.0014716703458425313,4.55413009981912,2.0,44.0
2017-02-08,24.5,,,,,0.0014716703458425313,7.157332350773765,2.0,28.0
2018-09-28,,,150,,,0.0014716703458425313,4.263346869659292,2.0,47.0
2017-02-06,,,,,54.5,0.0014716703458425313,6.910476964907376,2.0,29.0
2018-02-12,,,180,,,0.0014716703458425313,13.361631048882337,2.0,15.0
2017-06-20,22.4,,,,,0.0014716703458425313,10.020854826823877,2.0,20.0
,25.4,,,,54.5,0.0014716703458425313,13.361631048882337,2.0,15.0
2017-01-31,24.4,,,,,0.0014716703458425313,9.543601080815524,2.0,21.0
2017-09-19,24.1,,,,,0.0014716703458425313,3.6430093119849936,2.0,55.0
2015-12-16,,,50,,,0.0014716703458425313,5.138181886892277,2.0,39.0
2017-10-24,,,70,,,0.0014716703458425313,25.054347826086957,2.0,8.0
2018-03-06,,,70,,,0.0014716703458425313,8.0163890935888,2.0,25.0
,24.9,,,,54.7,0.0014716703458425313,4.08927255500579,2.0,49.0
,24.6,,70,,,0.0014716703458425313,6.910476964907376,2.0,29.0
,25.4,,210,,,0.0014716703458425313,6.464544654955191,2.0,31.0
2016-09-15,24.1,,,,,0.0014716703458425313,8.350466715794644,2.0,24.0
2017-06-20,,,140,,,0.0014716703458425313,3.7104997407134475,2.0,54.0
2018-01-24,,,,,55.5,0.0014716703458425313,5.138181886892277,2.0,39.0
2015-06-29,26.0,,,,,0.0014716703458425313,7.157332350773765,2.0,28.0
2017-03-02,24.8,,,,,0.0014716703458425313,6.464544654955191,2.0,31.0
2017-07-19,25.3,,,,,0.0014716703458425313,4.263346869659292,2.0,47.0
2016-06-30,,,70,,,0.0014716703458425313,3.577929255711127,2.0,56.0
2016-04-28,24.1,,,,,0.0014716703458425313,8.0163890935888,2.0,25.0
2016-09-15,,,70,,,0.0014716703458425313,3.3393023827069515,2.0,60.0
2017-04-24,24.8,,,,,0.0014716703458425313,11.789501062031299,2.0,17.0
2017-03-29,24.4,,,,,0.0014716703458425313,4.007457627118645,2.0,50.0
,24.5,,,,55.5,0.0014716703458425313,7.157332350773765,2.0,28.0
2016-03-24,,,,,55.5,0.0014716703458425313,4.771063620732007,2.0,42.0
,22.8,,110,,,0.0014716703458425313,5.566486530745926,2.0,36.0
,23.3,,30,,,0.0014716703458425313,7.708009750014171,2.0,26.0
2017-02-21,,,70,,,0.0014716703458425313,10.548345809254158,2.0,19.0
2018-04-05,,,110,,,0.0014716703458425313,4.08927255500579,2.0,49.0
2017-10-24,,,60,,,0.0014716703458425313,3.3393023827069515,2.0,60.0
2017-06-19,,,,,55.6,0.0014716703458425313,3.3393023827069515,2.0,60.0
2018-04-18,24.7,,,,,0.0014716703458425313,5.138181886892277,2.0,39.0
2016-04-19,23.6,,,,,0.0014716703458425313,3.03559545342891,2.0,66.0
2016-03-24,,,,,55.6,0.0014716703458425313,5.416001115337887,2.0,37.0
,23.4,,,,56.1,0.0014716703458425313,6.464544654955191,2.0,31.0
2018-06-15,,,110,,,0.0014716703458425313,5.009690493736183,2.0,40.0
2017-04-24,24.7,,,,,0.0014716703458425313,7.708009750014171,2.0,26.0
2018-01-24,,,90,,,0.0014716703458425313,4.174496438221567,2.0,48.0
2016-06-15,22.9,,,,,0.0014716703458425313,11.134446900843363,2.0,18.0
2017-02-27,,,100,,,0.0014716703458425313,5.72557111274871,2.0,35.0
2016-07-19,,,90,,,0.0014716703458425313,3.03559545342891,2.0,66.0
2015-11-17,,,,,55.5,0.0014716703458425313,5.566486530745926,2.0,36.0
2016-09-08,,,100,,,0.0014716703458425313,3.2845355593945182,2.0,61.0
,22.7,,60,,,0.0014716703458425313,11.789501062031299,2.0,17.0
2018-01-30,,,,,54.9,0.0014716703458425313,3.1802178007041673,2.0,63.0
2016-07-19,22.6,,,,,0.0014716703458425313,4.4528944567264395,2.0,45.0
,,,90,,55.7,0.0014716703458425313,4.4528944567264395,2.0,45.0
2017-07-19,24.6,,,,,0.0014716703458425313,4.007457627118645,2.0,50.0
2018-07-27,,,100,,,0.0014716703458425313,4.4528944567264395,2.0,45.0
,24.0,,,,55.9,0.0014716703458425313,11.134446900843363,2.0,18.0
2016-03-30,,,,,54.9,0.0014716703458425313,5.138181886892277,2.0,39.0
,21.7,,100,,,0.0014716703458425313,3.6430093119849936,2.0,55.0
2018-01-24,24.6,,,,,0.0014716703458425313,7.422473320778406,2.0,27.0
2017-03-02,25.9,,,,,0.0014716703458425313,9.543601080815524,2.0,21.0
2015-12-16,22.5,,,,,0.0014716703458425313,10.548345809254158,2.0,19.0
2017-11-14,21.6,,,,,0.0014716703458425313,7.157332350773765,2.0,28.0
2017-11-14,22.6,,,,,0.0014716703458425313,8.71359456601839,2.0,23.0
,23.2,,20,,,0.0014716703458425313,5.416001115337887,2.0,37.0
,22.9,,20,,,0.0014716703458425313,4.174496438221567,2.0,48.0
2017-11-14,,,20,,,0.0014716703458425313,6.680078604765414,2.0,30.0
,21.6,,,,56.3,0.0014716703458425313,4.08927255500579,2.0,49.0
,21.5,,,,56.2,0.0014716703458425313,4.174496438221567,2.0,48.0
2016-03-07,,,,,55.1,0.0014716703458425313,5.273435984951324,2.0,38.0
2015-12-15,21.9,,,,,0.0014716703458425313,11.134446900843363,2.0,18.0
2017-02-08,,,,,55.1,0.0014716703458425313,3.7805369780731635,2.0,53.0
2016-06-15,21.6,,,,,0.0014716703458425313,9.10973403898975,2.0,22.0
,,,210,,54.6,0.0014716703458425313,3.7805369780731635,2.0,53.0
2018-01-11,,,120,,,0.0014716703458425313,4.4528944567264395,2.0,45.0
,22.7,,,,54.6,0.0014716703458425313,4.660074377474251,2.0,43.0
2017-06-14,,,,,54.3,0.0014716703458425313,3.8532679553313307,2.0,52.0
2017-03-27,25.2,,,,,0.0014716703458425313,5.566486530745926,2.0,36.0
2017-01-31,25.2,,,,,0.0014716703458425313,3.0823195963947625,2.0,65.0
2017-06-08,,,120,,,0.0014716703458425313,3.3959257085045524,2.0,59.0
2016-03-07,,,130,,,0.0014716703458425313,11.134446900843363,2.0,18.0
2017-06-19,23.5,,,,,0.0014716703458425313,10.548345809254158,2.0,19.0
2016-06-15,22.0,,,,,0.0014716703458425313,4.4528944567264395,2.0,45.0
2017-02-08,,,130,,,0.0014716703458425313,4.08927255500579,2.0,49.0
2018-06-20,,,120,,,0.0014716703458425313,3.9288511277760922,2.0,51.0
2017-06-19,21.3,,,,,0.0014716703458425313,3.1802178007041673,2.0,63.0
2015-06-23,25.5,,,,,0.0014716703458425313,11.134446900843363,2.0,18.0
2017-02-06,,,200,,,0.0014716703458425313,3.2845355593945182,2.0,61.0
2016-09-06,25.1,,,,,0.0014716703458425313,5.416001115337887,2.0,37.0
,23.4,,130,,,0.0014716703458425313,3.3959257085045524,2.0,59.0
2016-03-30,25.1,,,,,0.0014716703458425313,7.157332350773765,2.0,28.0
2017-01-31,,,130,,,0.0014716703458425313,3.9288511277760922,2.0,51.0
2017-06-19,21.6,,,,,0.0014716703458425313,3.9288511277760922,2.0,51.0
2016-03-24,24.5,,,,,0.0014716703458425313,8.0163890935888,2.0,25.0
2016-03-07,23.4,,,,,0.0014716703458425313,10.548345809254158,2.0,19.0
,22.6,,130,,,0.0014716703458425313,3.9288511277760922,2.0,51.0
2016-01-29,25.1,,,,,0.0014716703458425313,3.23153540780184,2.0,62.0
2016-06-14,23.2,,,,,0.0014716703458425313,11.789501062031299,2.0,17.0
2016-03-07,23.8,,,,,0.0014716703458425313,4.007457627118645,2.0,50.0
2017-06-19,22.4,,,,,0.0014716703458425313,3.3959257085045524,2.0,59.0
2018-01-11,24.5,,,,,0.0014716703458425313,9.543601080815524,2.0,21.0
2015-12-15,23.2,,,,,0.0014716703458425313,4.4528944567264395,2.0,45.0
2016-03-07,22.4,,,,,0.0014716703458425313,10.548345809254158,2.0,19.0
2016-03-07,21.7,,,,,0.0014716703458425313,9.543601080815524,2.0,21.0
2017-06-28,,,130,,,0.0014716703458425313,6.262481577008106,2.0,32.0
2016-09-15,,,,,55.8,0.0014716703458425313,4.771063620732007,2.0,42.0
2015-08-26,24.5,,,,,0.0014716703458425313,4.4528944567264395,2.0,45.0
2018-11-28,,,170,,,0.0014716703458425313,3.5151327101837126,2.0,57.0
,25.8,,160,,,0.0014716703458425313,5.009690493736183,2.0,40.0
2018-10-24,23.2,,,,,0.0014716703458425313,4.4528944567264395,2.0,45.0
2018-07-27,,,160,,,0.0014716703458425313,3.454501562777933,2.0,58.0
2017-12-21,,,160,,,0.0014716703458425313,6.262481577008106,2.0,32.0
2016-03-24,24.0,,,,,0.0014716703458425313,10.548345809254158,2.0,19.0
,25.7,,160,,,0.0014716703458425313,5.416001115337887,2.0,37.0
,22.5,,,,56.3,0.0014716703458425313,6.680078604765414,2.0,30.0
2017-06-06,24.0,,,,,0.0014716703458425313,9.543601080815524,2.0,21.0
,,,180,,55.2,0.0014716703458425313,3.577929255711127,2.0,56.0
2018-03-06,23.3,,,,,0.0014716703458425313,3.8532679553313307,2.0,52.0
2017-11-15,24.0,,,,,0.0014716703458425313,4.007457627118645,2.0,50.0
2016-09-15,24.2,,,,,0.0014716703458425313,8.71359456601839,2.0,23.0
2016-03-07,,,150,,,0.0014716703458425313,5.416001115337887,2.0,37.0
2015-07-21,22.6,,,,,0.0014716703458425313,3.3959257085045524,2.0,59.0
,24.8,,180,,,0.0014716703458425313,5.009690493736183,2.0,40.0
2018-03-06,,,,,54.5,0.0014716703458425313,6.07266474620933,2.0,33.0
2017-01-31,,,150,,,0.0014716703458425313,25.054347826086957,2.0,8.0
,25.9,,,,55.0,0.0014716703458425313,3.1802178007041673,2.0,63.0
2015-08-26,,24603,30,,,0.0014716703458425313,4.771063620732007,2.0,42.0
2018-04-11,,24603,70,,,0.0014716703458425313,4.771063620732007,2.0,42.0
2016-02-11,25.8,,,,55.0,0.0014716703458425313,4.263346869659292,2.0,47.0
2017-06-19,21.1,,20,,,0.0014716703458425313,11.134446900843363,2.0,18.0
,26.3,,150,,55.5,0.0014716703458425313,7.422473320778406,2.0,27.0
2017-09-26,23.4,,60,,,0.0014716703458425313,8.350466715794644,2.0,24.0
2018-03-06,24.2,,130,,,0.0014716703458425313,4.4528944567264395,2.0,45.0
2017-09-19,,24603,,,55.1,0.0014716703458425313,6.262481577008106,2.0,32.0
,25.3,,160,,54.9,0.0014716703458425313,4.08927255500579,2.0,49.0
,23.0,24603,70,,,0.0014716703458425313,4.263346869659292,2.0,47.0
2017-01-31,,,80,,54.8,0.0014716703458425313,16.7024072709408,2.0,12.0
2017-01-04,25.4,,160,,,0.0014716703458425313,6.07266474620933,2.0,33.0
2015-08-26,,24603,,,56.1,0.0014716703458425313,3.130503868828298,2.0,64.0
2016-06-14,,,20,,55.7,0.0014716703458425313,3.7805369780731635,2.0,53.0
2016-01-29,,,150,,54.6,0.0014716703458425313,8.0163890935888,2.0,25.0
2017-10-24,21.3,,30,,,0.0014716703458425313,3.1802178007041673,2.0,63.0
2017-09-19,,,50,,55.1,0.0014716703458425313,6.07266474620933,2.0,33.0
2015-11-10,23.5,24602,,,,0.0014716703458425313,4.007457627118645,2.0,50.0
,24.9,24603,,,55.8,0.0014716703458425313,6.680078604765414,2.0,30.0
2017-09-19,,,70,,55.4,0.0014716703458425313,4.08927255500579,2.0,49.0
2018-02-22,,24602,110,,,0.0014716703458425313,3.1802178007041673,2.0,63.0
2016-03-09,,24603,140,,,0.0014716703458425313,6.680078604765414,2.0,30.0
2016-05-25,25.3,,170,,,0.0014716703458425313,3.9288511277760922,2.0,51.0
2017-07-31,25.4,,180,,,0.0014716703458425313,3.7805369780731635,2.0,53.0
2018-01-30,24.6,,110,,,0.0014716703458425313,3.130503868828298,2.0,64.0
,24.2,,130,,54.2,0.0014716703458425313,7.157332350773765,2.0,28.0
2018-03-13,,,150,,55.2,0.0014716703458425313,4.35606036333344,2.0,46.0
,23.2,,130,,54.4,0.0014716703458425313,5.72557111274871,2.0,35.0
2017-09-26,,,50,,54.9,0.0014716703458425313,3.5151327101837126,2.0,57.0
,26.2,,150,,55.5,0.0014716703458425313,14.316138540899042,2.0,14.0
,24.9,,90,,55.8,0.0014716703458425313,3.0823195963947625,2.0,65.0
2016-06-14,21.1,,0,,,0.0014716703458425313,3.1802178007041673,2.0,63.0
2016-06-14,21.1,,20,,,0.0014716703458425313,4.35606036333344,2.0,46.0
,23.1,,60,,54.9,0.0014716703458425313,9.10973403898975,2.0,22.0
2015-11-04,,,70,,54.6,0.0014716703458425313,7.157332350773765,2.0,28.0
2018-02-22,,,100,,54.6,0.0014716703458425313,3.5151327101837126,2.0,57.0
2017-01-04,25.1,,150,,,0.0014716703458425313,6.910476964907376,2.0,29.0
2015-11-17,24.3,,60,,,0.0014716703458425313,3.2845355593945182,2.0,61.0
2017-07-31,,,180,,54.7,0.0014716703458425313,3.454501562777933,2.0,58.0
2016-04-21,26.3,,,,55.5,0.0014716703458425313,7.708009750014171,2.0,26.0
2017-01-04,25.3,,170,,,0.0014716703458425313,4.887466973416971,2.0,41.0
2016-07-19,24.3,,40,,,0.0014716703458425313,3.3393023827069515,2.0,60.0
2018-05-09,,24603,90,,,0.0014716703458425313,5.416001115337887,2.0,37.0
2017-02-27,25.3,,,,54.9,0.0014716703458425313,6.262481577008106,2.0,32.0
,24.8,,150,,55.2,0.0014716703458425313,7.157332350773765,2.0,28.0
,25.8,,120,,55.0,0.0014716703458425313,3.577929255711127,2.0,56.0
2017-03-02,,,170,,55.6,0.0014716703458425313,3.9288511277760922,2.0,51.0
2016-06-30,24.9,,,,55.3,0.0014716703458425313,3.7805369780731635,2.0,53.0
2017-06-14,,,110,,54.0,0.0014716703458425313,3.577929255711127,2.0,56.0
2017-10-24,21.3,,,,56.0,0.0014716703458425313,5.273435984951324,2.0,38.0
,25.4,24603,,,54.6,0.0014716703458425313,3.23153540780184,2.0,62.0
2017-01-04,,,160,,54.8,0.0014716703458425313,3.577929255711127,2.0,56.0
2017-03-27,,,180,,54.4,0.0014716703458425313,4.4528944567264395,2.0,45.0
2016-07-19,23.4,,,,55.9,0.0014716703458425313,66.81405060181773,2.0,3.0
,24.9,24603,90,,,0.0014716703458425313,3.454501562777933,2.0,58.0
2018-01-24,24.3,,60,,,0.0014716703458425313,8.350466715794644,2.0,24.0
2017-02-08,24.9,,,,55.0,0.0014716703458425313,3.1802178007041673,2.0,63.0
2016-02-11,25.3,,160,,,0.0014716703458425313,5.566486530745926,2.0,36.0
,22.6,24602,30,,,0.0014716703458425313,6.07266474620933,2.0,33.0
,25.4,,170,,54.4,0.0014716703458425313,3.9288511277760922,2.0,51.0
2016-05-16,25.3,24603,,,,0.0014716703458425313,3.0823195963947625,2.0,65.0
,24.0,,50,,54.9,0.0014716703458425313,3.577929255711127,2.0,56.0
,23.0,24603,,,55.4,0.0014716703458425313,7.708009750014171,2.0,26.0
2017-06-19,,,20,,55.7,0.0014716703458425313,7.422473320778406,2.0,27.0
2016-04-21,,,150,,55.5,0.0014716703458425313,6.910476964907376,2.0,29.0
2016-05-16,25.3,,160,,,0.0014716703458425313,4.263346869659292,2.0,47.0
,22.0,24602,,,55.1,0.0014716703458425313,4.08927255500579,2.0,49.0
,24.4,,70,,54.8,0.0014716703458425313,5.273435984951324,2.0,38.0
2018-02-13,,,160,,54.7,0.0014716703458425313,6.464544654955191,2.0,31.0
2018-03-13,25.8,,130,,,0.0014716703458425313,3.5151327101837126,2.0,57.0
,26.5,,,,,0.002207505518763797,3.7589325221238936,3.0,80.0
2017-06-20,23.4,,,,,0.002207505518763797,15.042367256637167,3.0,20.0
2017-06-20,,,50,,,0.002207505518763797,15.042367256637167,3.0,20.0
2017-02-08,24.6,,,,,0.002207505518763797,11.14192068174369,3.0,27.0
,21.6,,10,,,0.002207505518763797,4.556751139715741,3.0,66.0
2018-02-22,,,50,,,0.002207505518763797,4.556751139715741,3.0,66.0
2017-06-20,21.9,,,,,0.002207505518763797,15.042367256637167,3.0,20.0
2017-06-20,21.7,,,,,0.002207505518763797,14.325958702064897,3.0,21.0
,24.1,,,,54.5,0.002207505518763797,5.897622765920528,3.0,51.0
2018-03-13,25.3,,,,,0.002207505518763797,3.198762003389192,3.0,94.0
2016-06-28,24.1,,,,,0.002207505518763797,4.119590253364044,3.0,73.0
2017-04-24,,,70,,,0.002207505518763797,9.40064988938053,3.0,32.0
2018-07-18,23.9,,,,,0.002207505518763797,3.4170102574416727,3.0,88.0
2017-07-19,,,30,,,0.002207505518763797,3.4563116671752616,3.0,87.0
2018-03-15,,,30,,,0.002207505518763797,3.4965270631817247,3.0,86.0
2015-12-15,,,110,,,0.002207505518763797,6.995266515743981,3.0,43.0
2017-07-21,25.3,,,,,0.002207505518763797,3.7124986343275426,3.0,81.0
2017-06-20,,,,,55.6,0.002207505518763797,3.2331810828813397,3.0,93.0
2017-06-20,,,60,,,0.002207505518763797,7.712956659859316,3.0,39.0
,,,30,,56.0,0.002207505518763797,3.16506753609688,3.0,95.0
2017-11-14,,,,,56.1,0.002207505518763797,3.16506753609688,3.0,95.0
,25.1,,,,56.1,0.002207505518763797,5.276587486415153,3.0,57.0
,24.5,,,,55.6,0.002207505518763797,4.235697370061074,3.0,71.0
,21.7,,110,,,0.002207505518763797,4.488706907938185,3.0,67.0
2016-06-14,22.9,,,,,0.002207505518763797,6.995266515743981,3.0,43.0
2016-06-08,,,,,55.5,0.002207505518763797,5.897622765920528,3.0,51.0
2016-09-06,,,,,56.0,0.002207505518763797,3.2331810828813397,3.0,93.0
2016-09-15,,,,,55.6,0.002207505518763797,4.9304366748875665,3.0,61.0
2017-02-08,,,90,,,0.002207505518763797,4.626889040163377,3.0,65.0
2018-05-16,,,,,55.6,0.002207505518763797,3.579830383480826,3.0,84.0
2018-03-13,,,,,55.4,0.002207505518763797,4.422663977095263,3.0,68.0
,22.2,,,,55.6,0.002207505518763797,3.4563116671752616,3.0,87.0
2016-03-24,,,90,,,0.002207505518763797,7.161873156342183,3.0,42.0
,24.2,,100,,,0.002207505518763797,3.622987525322529,3.0,83.0
2015-12-16,22.9,,,,,0.002207505518763797,3.6671972803798836,3.0,82.0
2015-12-16,,,,,56.0,0.002207505518763797,7.520077433628319,3.0,40.0
2015-12-15,,,100,,,0.002207505518763797,4.9304366748875665,3.0,61.0
2016-09-15,,,100,,,0.002207505518763797,5.276587486415153,3.0,57.0
2016-06-14,23.1,,,,,0.002207505518763797,16.7139872173058,3.0,18.0
2016-06-14,,,40,,,0.002207505518763797,37.60923672566372,3.0,8.0
2015-12-16,,,100,,,0.002207505518763797,4.556751139715741,3.0,66.0
,25.8,,,,55.4,0.002207505518763797,16.7139872173058,3.0,18.0
2018-01-30,,,,,55.7,0.002207505518763797,3.4170102574416727,3.0,88.0
,23.9,,,,55.9,0.002207505518763797,3.2683484032320123,3.0,92.0
2016-05-16,,,210,,,0.002207505518763797,5.468543845534995,3.0,55.0
2018-12-05,,,100,,,0.002207505518763797,9.40064988938053,3.0,32.0
2017-07-19,25.6,,,,,0.002207505518763797,6.995266515743981,3.0,43.0
2017-07-19,,,,,55.9,0.002207505518763797,3.3042886317222604,3.0,91.0
2015-06-02,,,80,,,0.002207505518763797,3.198762003389192,3.0,94.0
2016-09-06,25.6,,,,,0.002207505518763797,6.836232904263877,3.0,44.0
,25.5,,,,54.6,0.002207505518763797,7.712956659859316,3.0,39.0
,24.2,,,,56.2,0.002207505518763797,6.2663624631268435,3.0,48.0
2016-03-30,,,,,54.8,0.002207505518763797,3.537688703800104,3.0,85.0
2017-11-15,,,,,56.2,0.002207505518763797,3.8065419513834438,3.0,79.0
2016-06-08,24.3,,,,,0.002207505518763797,3.6671972803798836,3.0,82.0
2015-12-15,21.5,,,,,0.002207505518763797,16.7139872173058,3.0,18.0
,22.9,,,,55.1,0.002207505518763797,3.7124986343275426,3.0,81.0
2016-06-15,22.1,,,,,0.002207505518763797,8.129992824683091,3.0,37.0
2018-07-27,,,120,,,0.002207505518763797,3.2331810828813397,3.0,93.0
2018-03-13,,,190,,,0.002207505518763797,3.8065419513834438,3.0,79.0
,22.0,,20,,,0.002207505518763797,4.009675516224189,3.0,75.0
2016-03-30,25.2,,,,,0.002207505518763797,3.8065419513834438,3.0,79.0
2018-01-24,,,130,,,0.002207505518763797,4.773844641101277,3.0,63.0
2017-03-27,,,190,,,0.002207505518763797,3.198762003389192,3.0,94.0
2017-07-19,,,130,,,0.002207505518763797,4.556751139715741,3.0,66.0
2017-03-27,,,200,,,0.002207505518763797,8.847540343571056,3.0,34.0
2016-09-06,,,130,,,0.002207505518763797,6.015619469026548,3.0,50.0
2017-02-08,,,170,,,0.002207505518763797,13.08003078106964,3.0,23.0
2016-04-19,,,130,,,0.002207505518763797,3.905470635559131,3.0,77.0
2018-02-12,25.2,,,,,0.002207505518763797,3.198762003389192,3.0,94.0
2017-11-14,23.2,,,,,0.002207505518763797,10.027507374631268,3.0,30.0
2018-04-05,24.5,,,,,0.002207505518763797,4.9304366748875665,3.0,61.0
,25.8,,170,,,0.002207505518763797,5.569854146181579,3.0,54.0
2016-03-07,22.6,,,,,0.002207505518763797,15.042367256637167,3.0,20.0
,24.1,,,,55.8,0.002207505518763797,4.235697370061074,3.0,71.0
2017-06-14,23.2,,,,,0.002207505518763797,3.3042886317222604,3.0,91.0
2016-03-07,,,,,55.3,0.002207505518763797,3.855372135239392,3.0,78.0
2018-01-30,24.0,,,,,0.002207505518763797,6.399736396158915,3.0,47.0
2017-11-14,23.3,,,,,0.002207505518763797,3.0997627953653866,3.0,97.0
2018-01-30,,,,,55.2,0.002207505518763797,6.684267453294002,3.0,45.0
,24.2,,,,55.0,0.002207505518763797,3.579830383480826,3.0,84.0
2017-11-15,24.2,,,,,0.002207505518763797,12.534937315634219,3.0,24.0
2018-01-24,,,150,,,0.002207505518763797,5.185573695453159,3.0,58.0
2017-02-08,,,150,,,0.002207505518763797,4.556751139715741,3.0,66.0
2017-02-27,,,180,,,0.002207505518763797,3.037096630016984,3.0,99.0
2016-09-15,,,,,55.2,0.002207505518763797,6.538909195844555,3.0,46.0
2016-04-28,,,,,55.0,0.002207505518763797,5.897622765920528,3.0,51.0
,25.1,,170,,54.6,0.002207505518763797,3.2683484032320123,3.0,92.0
2016-07-20,,,60,,55.1,0.002207505518763797,30.086946902654866,3.0,10.0
2017-11-14,22.8,,70,,,0.002207505518763797,4.35853533410286,3.0,69.0
2017-06-14,24.0,,110,,,0.002207505518763797,5.370851769911504,3.0,56.0
